gps_time,satellite_id,sv_id,pseudorange,doppler_shift,cn0,azimuth,elevation,pseudorange_residual,pseudorange_corrected_cb,sat_px,sat_py,sat_pz,sat_type,cn0_new,predicted_multipath
1429364552,P48,198,-311828.9862,53.67211998,31.93680029,343.331412,1.538562302,3.846823623,53.00738454,4181961.562,860761.7709,4723094.471,1,31.93680029,1
1429364552,L01,181,-1471545.194,-1033.684239,54.11011651,354.9747034,-1.025064272,-2.94079357,31.98546949,4181967.185,860773.7546,4723084.87,-1,54.11011651,0
1429364552,L02,182,-1471566.23,-1029.893756,52.78653312,322.6922901,-2.8600911,-2.711247997,11.41685696,4181984.869,860772.8069,4723069.461,-1,52.78653312,0
1429364552,G01,1,23719394.37,-3046.570346,42.97546049,262.6343674,15.78225508,-0.114938105,24097718.89,15274094.05,-20336176.72,7613440.286,0,42.97546049,0
1429364552,G02,2,21601233.25,-1839.147881,45.60996382,277.0535817,44.45851798,0.543914744,21853541.58,15923287.07,-12527107.6,17391276.46,0,45.60996382,0
1429364552,G08,8,20075095.35,-927.1875024,48.38570448,290.4210548,66.98644012,-0.215390461,20537168.23,16027309.52,-4383230.475,20659311.91,0,48.38570448,0
1429364552,G10,10,20698742.11,847.3172784,48.68555384,76.04306059,65.66488406,0.456801029,20887878.36,13439621.87,11294622.85,20270880.71,0,48.68555384,0
1429364552,G23,23,22775947.8,3127.790987,39.14048223,47.37774442,25.36805252,-3.258784814,23223808.11,-2775588.787,15193484.9,21620135.75,0,39.14048223,1
1429364552,G27,27,20243083.77,1738.481224,47.7130316,147.8583321,67.85625275,1.164203079,20543639.34,20582055.2,8442458.799,14500440.75,0,47.7130316,0
1429364552,G32,32,23552345.55,-2778.39601,36.95265441,127.9566388,21.00609219,-2.131842317,23719851.81,16151985.52,21150203.95,1949970.799,0,36.95265441,1
1429364552,E15,75,23866652.15,-1246.55664,48.59159216,273.193502,55.60689085,-0.79102218,24124577.04,19399104.32,-9898345.371,20042197.62,-1,48.59159216,0
1429364552,E27,87,24663320.15,281.0265869,46.67343434,276.4931115,44.63062224,-1.032437852,24779788.77,17653359.47,-14255155.05,19008323.2,-1,46.67343434,0
1429364552,E30,90,25642783.4,2735.788003,45.44888499,207.052125,34.57883158,2.219541901,25508713.44,29213127.06,-3739241.714,2997845.047,-1,45.44888499,0
1429364552,E34,94,23465345.83,1104.371622,47.03084115,54.31577172,64.61772074,0.086721422,23721142.12,12219090.27,10947280.92,24631857.59,-1,47.03084115,0
1429364552,P47,197,-300100858.2,39.08760846,47.25512857,27.23331057,3.36894831,5.384227528,29.93906266,4181974.547,860788.9951,4723078.297,1,47.25512857,0
1429364552,P48,198,-311829.4829,51.85604095,31.93680029,343.1778834,1.496345912,2.942355898,51.05321366,4181961.562,860761.7709,4723094.471,1,31.93680029,1
1429364552,L01,181,-1471557.399,-1038.1639,54.11011651,354.8375497,-1.103736731,-2.769542648,31.2481743,4181967.185,860773.7546,4723084.87,-1,54.11011651,0
1429364552,L02,182,-1471578.649,-1030.08002,52.78653312,321.759047,-3.0911437,-2.483811687,10.47235448,4181984.869,860772.8069,4723069.461,-1,52.78653312,0
1429364552,G01,1,23719336.45,-3042.062744,42.97546049,262.6348142,15.78284751,-0.275856302,24097659.17,15274077.93,-20336077.56,7613737.639,0,42.97546049,0
1429364552,G02,2,21601198.49,-1840.181649,45.60996382,277.0541472,44.45915871,1.246865041,21853505.5,15923247.28,-12526896.83,17391473.9,0,45.60996382,0
1429364552,G08,8,20075077.73,-925.3434837,48.38570448,290.4200281,66.98710644,0.048223111,20537149.22,16027481.9,-4383028.741,20659226.17,0,48.38570448,0
1429364552,G10,10,20698758.16,849.8411626,48.4031887,76.04152132,65.66443494,0.0471487,20887892.98,13439375.77,11294669.48,20271016.35,0,48.4031887,0
1429364552,G23,23,22776008.45,3127.129748,35.53473292,47.37764666,25.36738001,-2.669705723,23223867.19,-2775857.838,15193532.25,21620065.51,0,35.53473292,1
1429364552,G27,27,20243116.83,1739.831641,47.99424157,147.8585243,67.85542164,0.898879829,20543671.17,20582161.88,8442615.126,14500207.92,0,47.99424157,0
1429364552,G32,32,23552293.76,-2778.200433,36.95265441,127.9561505,21.00669277,-1.729820755,23719799.11,16151952.26,21150203.73,1950286.579,0,36.95265441,1
1429364552,E15,75,23866627.86,-1246.379688,48.59159216,273.1942523,55.60737427,-1.45254016,24124551,19399004.51,-9898170.095,20042380.93,-1,48.59159216,0
1429364552,E27,87,24663326.21,282.4608237,45.43131793,276.4922442,44.63055516,-0.211632897,24779793.2,17653549.58,-14255170.37,19008135.24,-1,45.43131793,0
1429364552,E30,90,25642834.99,2736.104652,46.98562577,207.0518847,34.5781946,1.688412237,25508763.92,29213156.89,-3739249.355,2997546.392,-1,46.98562577,0
1429364552,E34,94,23465367.16,1103.626564,48.52041107,54.31649266,64.61720035,-0.079643888,23721161.71,12218981.57,10947503.47,24631812.61,-1,48.52041107,0
1429364552,P47,197,-300100857.5,40.28901458,48.25325312,27.38303221,3.488206196,5.156517751,29.25572221,4181974.547,860788.9951,4723078.297,1,48.25325312,0
1429364552,P48,198,-311829.9765,48.20525646,31.93680029,343.0186699,1.543839416,2.015127376,49.17741228,4181961.562,860761.7709,4723094.471,1,31.93680029,1
1429364552,L01,181,-1471569.613,-1037.595794,54.11011651,354.6915916,-1.05370357,-2.640890332,30.53638577,4181967.185,860773.7546,4723084.87,-1,54.11011651,0
1429364552,L02,182,-1471590.803,-1028.049737,52.78653312,320.7892704,-2.972813151,-2.041086058,9.909189346,4181984.869,860772.8069,4723069.461,-1,52.78653312,0
1429364552,G01,1,23719278.46,-3041.429445,41.12873159,262.6352608,15.78343992,-0.189313652,24097600.98,15274061.81,-20335978.39,7614034.991,0,41.12873159,0
1429364552,G02,2,21601163.28,-1841.885969,44.59851111,277.0547126,44.45979949,0.844174227,21853470.54,15923207.48,-12526686.06,17391671.34,0,44.59851111,0
1429364552,G08,8,20075060.14,-923.7416089,48.11947307,290.4190008,66.98777286,-0.373351512,20537131.94,16027654.28,-4382827.009,20659140.42,0,48.11947307,0
1429364552,G10,10,20698774.45,846.0879326,48.4031887,76.03998252,65.66398576,0.112069132,20887909.65,13439129.68,11294716.12,20271151.99,0,48.4031887,0
1429364552,G23,23,22776069.13,3128.452227,35.53473292,47.37754898,25.36670753,-1.390232837,23223928.17,-2776126.888,15193579.61,21619995.26,0,35.53473292,1
1429364552,G27,27,20243150,1740.138978,47.99424157,147.8587165,67.85459033,1.254313735,20543704.7,20582268.55,8442771.449,14499975.07,0,47.99424157,0
1429364552,G32,32,23552238.07,-2769.930288,36.95265441,127.9556622,21.00729318,-2.827559708,23719743.91,16151918.99,21150203.5,1950602.359,0,36.95265441,1
1429364552,E15,75,23866604.07,-1245.019957,49.52216938,273.1950023,55.60785773,-1.964545535,24124527.34,19398904.7,-9897994.817,20042564.23,-1,49.52216938,0
1429364552,E27,87,24663331.76,280.8403224,45.43131793,276.4913767,44.63048812,0.013614291,24779799.26,17653739.69,-14255185.69,19007947.28,-1,45.43131793,0
1429364552,E30,90,25642887.34,2735.732123,46.98562577,207.0516443,34.57755747,2.748535054,25508816.24,29213186.71,-3739256.996,2997247.736,-1,46.98562577,0
1429364552,E34,94,23465387.9,1102.006063,48.52041107,54.31721394,64.61668,-0.32172904,23721183.07,12218872.87,10947726.03,24631767.63,-1,48.52041107,0
1429364552,P47,197,-300100857,40.10275006,49.2161611,27.56717819,3.5715881,5.084316317,29.96421642,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311830.2893,45.42060196,31.93680029,342.8583936,1.572727743,1.017226935,49.22245999,4181961.562,860761.7709,4723094.471,1,31.93680029,1
1429364552,L01,181,-1471581.702,-1036.841422,54.11011651,354.550214,-1.031760473,-2.341619335,31.7791624,4181967.185,860773.7546,4723084.87,-1,54.11011651,0
1429364552,L02,182,-1471602.685,-1028.208062,52.78653312,319.7629972,-2.93202584,-1.665927864,11.33359147,4181984.869,860772.8069,4723069.461,-1,52.78653312,0
1429364552,G01,1,23719220.8,-3042.211756,41.12873159,262.6357076,15.78403223,-0.031615078,24097542.1,15274045.68,-20335879.22,7614332.341,0,41.12873159,0
1429364552,G02,2,21601128.52,-1841.969788,44.59851111,277.0552781,44.46044012,1.285195973,21853434.98,15923167.68,-12526475.29,17391868.78,0,44.59851111,0
1429364552,G08,8,20075042.71,-924.5984256,48.11947307,290.4179738,66.98843911,-0.299987882,20537113.57,16027826.66,-4382625.279,20659054.67,0,48.11947307,0
1429364552,G10,10,20698790.69,850.0181139,48.4031887,76.03844358,65.66353662,-0.078031312,20887925,13438883.58,11294762.76,20271287.62,0,48.4031887,0
1429364552,G23,23,22776129.98,3131.115809,35.53473292,47.3774513,25.36603502,-0.238931357,23223988.07,-2776395.937,15193626.96,21619925.01,0,35.53473292,1
1429364552,G27,27,20243183.09,1738.667488,47.99424157,147.8589088,67.85375914,0.766316936,20543736.74,20582375.22,8442927.77,14499742.23,0,47.99424157,0
1429364552,G32,32,23552185.63,-2769.976854,36.95265441,127.955174,21.00789367,-2.782558061,23719690.58,16151885.73,21150203.28,1950918.139,0,36.95265441,1
1429364552,E15,75,23866580.79,-1244.684681,49.52216938,273.1957525,55.60834106,-1.538175761,24124503.18,19398804.9,-9897819.537,20042747.53,-1,49.52216938,0
1429364552,E27,87,24663336.77,279.7134221,45.43131793,276.4905093,44.63042093,-0.011216666,24779803.62,17653929.79,-14255201.01,19007759.32,-1,45.43131793,0
1429364552,E30,90,25642939.75,2735.164016,46.98562577,207.0514041,34.57692036,2.534401127,25508867.28,29213216.53,-3739264.636,2996949.08,-1,46.98562577,0
1429364552,E34,94,23465408.63,1102.220267,48.52041107,54.31793496,64.61615966,-0.829285684,23721202.89,12218764.17,10947948.58,24631722.64,-1,48.52041107,0
1429364552,P47,197,-300100856.4,39.82335329,49.2161611,27.72266888,3.609405202,4.942478576,29.60088248,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311831.2046,43.42757165,33.26204776,342.688971,1.578880211,-0.479539992,47.29183731,4181961.562,860761.7709,4723094.471,1,33.26204776,1
1429364552,L01,181,-1471593.68,-1034.932211,54.05849567,354.3915286,-1.041845402,-1.90842932,31.79861929,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364552,L02,182,-1471614.745,-1027.090475,54.68417986,318.7040724,-2.975946941,-1.330655561,11.2507774,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364552,G01,1,23719163.27,-3041.224554,41.12873159,262.6361544,15.78462456,0.441160006,24097483.18,15274029.56,-20335780.04,7614629.689,0,41.12873159,0
1429364552,G02,2,21601093.66,-1840.693876,44.59851111,277.0558436,44.46108078,1.645748844,21853398.4,15923127.89,-12526264.51,17392066.21,0,44.59851111,0
1429364552,G08,8,20075024.76,-925.0547737,48.11947307,290.4169466,66.98910538,-0.483552686,20537093.75,16027999.04,-4382423.55,20658968.92,0,48.11947307,0
1429364552,G10,10,20698806.77,848.5652506,48.4031887,76.03690473,65.66308743,-0.238988752,20887939.3,13438637.48,11294809.39,20271423.25,0,48.4031887,0
1429364552,G23,23,22776190.36,3132.931888,35.53473292,47.37735363,25.36536251,0.124975388,23224046.42,-2776664.985,15193674.32,21619854.76,0,35.53473292,1
1429364552,G27,27,20243216.23,1739.151776,47.99424157,147.8591012,67.85292794,0.435258379,20543768.05,20582481.89,8443084.088,14499509.38,0,47.99424157,0
1429364552,G32,32,23552134.44,-2771.653235,36.95265441,127.9546858,21.00849414,-2.490984956,23719637.48,16151852.46,21150203.05,1951233.918,0,36.95265441,1
1429364552,E15,75,23866557.59,-1244.880259,49.52216938,273.1965027,55.60882442,-0.82961792,24124478.27,19398705.09,-9897644.254,20042930.82,-1,49.52216938,0
1429364552,E27,87,24663341.29,283.7646753,45.43131793,276.489642,44.63035375,-0.469495444,24779806.62,17654119.89,-14255216.34,19007571.35,-1,45.43131793,0
1429364552,E30,90,25642991.85,2737.110481,46.98562577,207.0511639,34.57628325,1.864713588,25508917.58,29213246.34,-3739272.277,2996650.423,-1,46.98562577,0
1429364552,E34,94,23465429.7,1103.579998,48.52041107,54.31865602,64.6156393,-0.632807716,23721222.26,12218655.47,10948171.14,24631677.65,-1,48.52041107,0
1429364552,P47,197,-300100855.8,39.95373845,49.2161611,27.888162,3.658139278,4.612303912,28.45946487,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311831.7492,42.56144166,33.92188503,342.5201033,1.589977028,-1.716710257,44.97523054,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364552,L01,181,-1471605.39,-1039.206982,54.05849567,354.2341282,-1.04509507,-1.340463116,31.34038976,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364552,L02,182,-1471626.553,-1027.360559,54.68417986,317.6220395,-3.001083841,-0.921587251,10.57272613,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364552,G01,1,23719047.39,-3039.445728,41.12873159,262.6370485,15.78581014,0.432481143,24097364.22,15273997.31,-20335581.68,7615224.381,0,41.12873159,0
1429364552,G02,2,21601023.1,-1840.442419,44.59851111,277.0569773,44.46236243,1.666022106,21853325.04,15923048.29,-12525842.95,17392461.06,0,44.59851111,0
1429364552,G08,8,20074989.27,-924.5425463,48.11947307,290.4148989,66.99043751,-0.679287103,20537055.12,16028343.8,-4382020.099,20658797.4,0,48.11947307,0
1429364552,G10,10,20698839.1,849.3475616,48.4031887,76.03382025,65.66218755,-0.713505112,20887968.73,13438145.27,11294902.68,20271694.49,0,48.4031887,0
1429364552,G23,23,22776313.64,3138.53845,35.53473292,47.37715665,25.36401523,3.139923609,23224166.66,-2777203.077,15193769.03,21619714.23,0,35.53473292,1
1429364552,G27,27,20243282.46,1742.169261,47.99424157,147.8594795,67.85126772,-0.133504887,20543831.21,20582695.23,8443396.715,14499043.68,0,47.99424157,0
1429364552,G32,32,23552030.31,-2774.111927,35.32414819,127.9537071,21.00969618,-2.206758485,23719530.79,16151785.91,21150202.58,1951865.475,0,35.32414819,1
1429364552,E15,75,23866509.81,-1245.988533,49.52216938,273.1980072,55.60979166,-0.169738632,24124428.26,19398505.48,-9897293.681,20043297.41,-1,49.52216938,0
1429364552,E27,87,24663352.8,282.2838724,45.43131793,276.4879099,44.63021969,0.671127091,24779815.17,17654500.09,-14255246.99,19007195.41,-1,45.43131793,0
1429364552,E30,90,25643095.37,2736.030146,46.98562577,207.0506834,34.57501173,1.31090147,25509018.47,29213305.96,-3739287.559,2996053.107,-1,46.98562577,0
1429364552,E34,94,23465471.1,1102.732494,48.52041107,54.32009312,64.61459631,-1.843093608,23721260.52,12218438.08,10948616.25,24631587.66,-1,48.52041107,0
1429364552,P47,197,-300100854.6,40.34489393,49.2161611,28.05000642,3.704574426,3.118001326,26.67701427,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311830.7684,50.34729838,33.92188503,342.353756,1.599895597,-2.626173971,43.04885452,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364552,L01,181,-1471629.215,-1035.369933,54.05849567,354.0775185,-1.049613434,-1.303026419,30.55788614,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364552,L02,182,-1471650.438,-1027.788967,54.68417986,316.5431923,-3.028537415,-0.66335125,9.65607633,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364552,G01,1,23718989.82,-3046.598285,41.12873159,262.6374945,15.78640153,0.645833683,24097305,15273981.19,-20335482.5,7615521.724,0,41.12873159,0
1429364552,G02,2,21600988.04,-1841.895282,44.59851111,277.0575398,44.46300281,1.783882574,21853288.49,15923008.5,-12525632.17,17392658.48,0,44.59851111,0
1429364552,G08,8,20074971.57,-923.8161147,48.11947307,290.413864,66.99110422,-0.493563133,20537036.13,16028516.18,-4381818.375,20658711.63,0,48.11947307,0
1429364552,G10,10,20698855.3,850.8283645,48.4031887,76.03228905,65.66173971,-0.873784593,20887983.61,13437899.16,11294949.32,20271830.11,0,48.4031887,0
1429364552,G23,23,22776373.61,3136.591986,35.53473292,47.37706077,25.36334502,3.322507453,23224225.28,-2777472.121,15193816.39,21619643.96,0,35.53473292,1
1429364552,G27,27,20243315.61,1741.833985,47.99424157,147.8596783,67.85043411,-0.374237943,20543863.09,20582801.89,8443553.024,14498810.82,0,47.99424157,0
1429364552,G32,32,23551978.83,-2775.033936,35.32414819,127.953221,21.01029537,-1.858339163,23719477.97,16151752.64,21150202.35,1952181.253,0,35.32414819,1
1429364552,E15,75,23866486.21,-1244.7685,49.52216938,273.1987531,55.61027453,0.101335642,24124403.25,19398405.67,-9897118.391,20043480.69,-1,49.52216938,0
1429364552,E27,87,24663357.74,283.6156636,45.43131793,276.4870396,44.63015216,0.400005274,24779818.62,17654690.19,-14255262.32,19007007.43,-1,45.43131793,0
1429364552,E30,90,25643147.4,2736.477181,46.98562577,207.0504431,34.57437175,0.835036521,25509069.07,29213335.76,-3739295.199,2995754.449,-1,46.98562577,0
1429364552,E34,94,23465492.32,1102.695242,48.52041107,54.32081949,64.61407831,-1.719313505,23721280.4,12218329.39,10948838.81,24631542.66,-1,48.52041107,0
1429364552,P47,197,-300100854,41.42522812,49.2161611,28.44276182,3.756553751,2.862698227,26.0003821,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311830.5779,48.66160452,33.92188503,342.0019279,1.597686485,-2.85414381,41.90793125,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364552,L01,181,-1471641.769,-1036.496833,54.05849567,353.7516683,-1.095048502,-1.393088685,29.65432083,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364552,L02,182,-1471662.662,-1026.624814,54.68417986,314.1548782,-3.188372719,-0.384815323,8.988535819,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364552,G01,1,23718931.93,-3039.464355,41.12873159,262.6379411,15.78699395,0.920630741,24097246.11,15273965.06,-20335383.31,7615819.066,0,41.12873159,0
1429364552,G02,2,21600952.63,-1839.725301,44.59851111,277.0581051,44.4636436,1.538276202,21853252.07,15922968.71,-12525421.38,17392855.9,0,44.59851111,0
1429364552,G08,8,20074953.79,-926.9267321,48.11947307,290.4128362,66.99177059,-0.460222841,20537017.54,16028688.56,-4381616.654,20658625.86,0,48.11947307,0
1429364552,G10,10,20698871.67,848.1740952,48.4031887,76.03075072,65.66129038,-0.945825805,20887998.95,13437653.06,11294995.97,20271965.72,0,48.4031887,0
1429364552,G23,23,22776433.63,3135.781735,35.53473292,47.37696316,25.36267253,3.719320796,23224284.44,-2777741.165,15193863.76,21619573.69,0,35.53473292,1
1429364552,G27,27,20243348.72,1741.731539,47.99424157,147.8598705,67.84960278,-0.416363556,20543895.4,20582908.56,8443709.33,14498577.96,0,47.99424157,0
1429364552,G32,32,23551926.84,-2777.362242,35.32414819,127.9527327,21.01089573,-1.774527979,23719424.64,16151719.36,21150202.11,1952497.03,0,35.32414819,1
1429364552,E15,75,23866462.06,-1243.948936,49.52216938,273.1995031,55.61075799,-0.161988486,24124378.22,19398305.86,-9896943.099,20043663.97,-1,49.52216938,0
1429364552,E27,87,24663363.28,284.8636359,45.43131793,276.4861721,44.63008504,0.812945514,24779823.26,17654880.29,-14255277.65,19006819.45,-1,45.43131793,0
1429364552,E30,90,25643199.34,2736.32817,46.98562577,207.0502027,34.5737346,0.567808907,25509119.89,29213365.57,-3739302.84,2995455.79,-1,46.98562577,0
1429364552,E34,94,23465513.61,1102.51829,48.52041107,54.32154074,64.61355796,-1.609608811,23721300.71,12218220.69,10949061.37,24631497.65,-1,48.52041107,0
1429364552,P47,197,-300100853.4,37.99796104,49.2161611,28.65800798,3.834675751,2.503024714,25.52621219,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364552,P48,198,-311830.2459,50.78501999,33.92188503,341.8323014,1.620921591,-3.178069255,41.17537869,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364552,L01,181,-1471653.931,-1035.900787,54.05849567,353.5972646,-1.082353644,-1.263835098,29.42501175,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364552,L02,182,-1471674.901,-1025.209203,54.68417986,312.9481527,-3.168726119,-0.251555274,8.66916914,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364553,G01,1,23718874.29,-3039.399162,41.12873159,262.638388,15.78758619,1.064487909,24097187.27,15273948.94,-20335284.12,7616116.406,0,41.12873159,0
1429364553,G02,2,21600917.42,-1841.77421,44.59851111,277.0586708,44.46428417,1.448513904,21853215.79,15922928.91,-12525210.59,17393053.32,0,44.59851111,0
1429364553,G08,8,20074936.15,-925.2037853,48.11947307,290.4118088,66.99243671,-0.503014105,20536998.7,16028860.94,-4381414.935,20658540.08,0,48.11947307,0
1429364553,G10,10,20698887.7,849.4406939,48.4031887,76.02921206,65.66084106,-1.365772127,20888013.58,13437406.95,11295042.61,20272101.33,0,48.4031887,0
1429364553,G23,23,22776493.94,3137.104213,35.53473292,47.37686553,25.36199993,4.511692443,23224343.65,-2778010.207,15193911.12,21619503.41,0,35.53473292,1
1429364553,G27,27,20243381.89,1741.806045,47.99424157,147.8600629,67.84877163,-0.72372749,20543927.17,20583015.22,8443865.633,14498345.09,0,47.99424157,0
1429364553,G32,32,23551874.49,-2780.426294,35.32414819,127.9522444,21.0114962,-1.87377493,23719370.89,16151686.08,21150201.87,1952812.807,0,35.32414819,1
1429364553,E15,75,23866438.19,-1243.809238,49.52216938,273.2002535,55.61124127,-0.870376437,24124352.65,19398206.06,-9896767.804,20043847.25,-1,49.52216938,0
1429364553,E27,87,24663369.05,284.1744572,45.43131793,276.4853048,44.63001771,1.408571274,24779828.06,17655070.38,-14255292.98,19006631.47,-1,45.43131793,0
1429364553,E30,90,25643251.52,2736.132592,46.98562577,207.0499626,34.57309749,0.761711349,25509171.18,29213395.37,-3739310.481,2995157.131,-1,46.98562577,0
1429364553,E34,94,23465535.11,1101.568341,48.52041107,54.32226159,64.61303756,-1.031974154,23721321.13,12218112.01,10949283.92,24631452.64,-1,48.52041107,0
1429364553,P47,197,-300100852.9,38.64988685,49.2161611,28.82925707,3.803591174,2.088499046,24.7582391,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364553,P48,198,-311829.5954,44.84318197,33.92188503,341.6540116,1.592959214,-3.38334428,40.52416578,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364553,L01,181,-1471666.304,-1034.652814,54.05849567,353.422877,-1.143594199,-1.493780516,28.7479257,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364553,L02,182,-1471686.844,-1025.656238,54.68417986,311.7362547,-3.353310432,-0.03770677,8.486271717,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364553,G01,1,23718816.49,-3043.618053,41.12873159,262.6388348,15.78817851,1.065376272,24097128.04,15273932.81,-20335184.92,7616413.745,0,41.12873159,0
1429364553,G02,2,21600882.39,-1840.861514,44.59851111,277.0592363,44.46492481,1.64613288,21853179.34,15922889.12,-12524999.8,17393250.73,0,44.59851111,0
1429364553,G08,8,20074918.14,-923.4063327,48.11947307,290.4107811,66.99310288,-0.554567783,20536979.34,16029033.33,-4381213.217,20658454.3,0,48.11947307,0
1429364553,G10,10,20698903.82,848.7235755,48.4031887,76.02767373,65.66039182,-1.422815098,20888028.19,13437160.84,11295089.26,20272236.93,0,48.4031887,0
1429364553,G23,23,22776554.04,3133.94703,35.53473292,47.37676798,25.36132751,5.056226646,23224402.39,-2778279.248,15193958.48,21619433.13,0,35.53473292,1
1429364553,G27,27,20243415.02,1740.250736,47.99424157,147.8602555,67.84794046,-0.726655024,20543958.92,20583121.89,8444021.934,14498112.23,0,47.99424157,0
1429364553,G32,32,23551822.41,-2775.974572,35.32414819,127.9517562,21.01209673,-1.601935952,23719317.58,16151652.79,21150201.62,1953128.584,0,35.32414819,1
1429364553,E15,75,23866414.33,-1243.893057,49.52216938,273.2010038,55.61172459,-0.631992015,24124327.56,19398106.26,-9896592.506,20044030.53,-1,49.52216938,0
1429364553,E27,87,24663374.02,283.1034362,45.43131793,276.4844375,44.62995042,1.328356629,24779831.73,17655260.47,-14255308.31,19006443.49,-1,45.43131793,0
1429364553,E30,90,25643303.33,2737.035975,46.98562577,207.0497225,34.57246036,0.393704322,25509221.74,29213425.16,-3739318.122,2994858.472,-1,46.98562577,0
1429364553,E34,94,23465555.64,1102.555543,48.52041107,54.32298261,64.6125173,-1.345727457,23721340.23,12218003.32,10949506.48,24631407.63,-1,48.52041107,0
1429364553,P47,197,-300100852.4,42.87809134,49.2161611,29.01109439,3.905707843,1.698816525,23.90889612,4181974.547,860788.9951,4723078.297,1,49.2161611,0
1429364553,P48,198,-311828.9652,44.70348358,33.92188503,341.4670691,1.625870746,-3.357541387,39.84399876,4181961.562,860761.7709,4723094.471,1,33.92188503,1
1429364553,L01,181,-1471678.909,-1036.236063,54.05849567,353.2388061,-1.116100882,-1.79065858,27.79670723,4181967.185,860773.7546,4723084.87,-1,54.05849567,0
1429364553,L02,182,-1471698.934,-1026.308164,54.68417986,310.4501779,-3.285876618,0.243288261,8.138543094,4181984.869,860772.8069,4723069.461,-1,54.68417986,0
1429364553,G01,1,23718758.81,-3039.184958,41.12873159,262.6392815,15.78877086,1.094845818,24097069.06,15273916.68,-20335085.72,7616711.082,0,41.12873159,0
1429364553,G02,2,21600847.28,-1839.902252,44.59851111,277.0598018,44.46556549,1.766386756,21853143.1,15922849.33,-12524789.01,17393448.13,0,44.59851111,0
1429364553,G08,8,20074900.4,-925.9860963,48.11947307,290.4097533,66.9937691,-0.594937234,20536960.27,16029205.71,-4381011.501,20658368.52,0,48.11947307,0
